Category,Sub-category,Manufacturer,Product Title,Product Description,Quantity (Minimum Increments),Size,Color,Other Attribute,Contract #,Contract Price,Sale_Price,Qty_Per_UOI,Unit of Issue,FOB,SEV Code,PN,COO,Weight,Height,Shipping Designations,Image
Safety,Rescue Equipment,ALL GEAR,PRUSIK CORD 5/16IN 250FT,Technora   Vectran  Rope Dia. 5/16 In.  Length 250 ft.  Working Load Limit 1240 lb.  Tensile Strength 5 400 lb.  Package Configuration Spool  Color Yellow,1,,,,GS-07F-0100W,60.58438287,60.57438287,1,EA,ORIGIN,SEV16,212203-XL-SEV16,US,,,,SEV16-212203-XL.jpg
Safety,Rescue Equipment,Petzl,RESCUE pulley,RESCUE pulley,1,,,,GS-07F-0100W,35.64085223,30.2947244,1,EA,ORIGIN,SEV16,212210-SEV16,US,,,,SEV16-212210.jpg
Safety,Rescue Equipment,PETZL,Rescue/Tactical Harness Polyester/Nylon,Rescue/Tactical Harness Material Polyester/Nylon,1,,,,GS-07F-0100W,48.16,43.89,1,PK,ORIGIN,SEV01,61944,US,,,,61944.jpg
Safety,Rescue Equipment,PETZL,Rescue/Tactical Harness Polyester/Nylon,Rescue/Tactical Harness Material Polyester/Nylon,1,,,,GS-07F-0100W,29.76,27.12,25,PK,ORIGIN,SEV01,62811,US,,,,SEV01-62811.jpg
Safety,Rescue Equipment,Petzl,REVERSO 3 belay device Titanium,REVERSO 3 belay device Titanium,1,,,,GS-07F-0100W,26.21,23.88,1,PK,ORIGIN,SEV01,62938,US,,,,62938.jpg
Safety,Rescue Equipment,Petzl,REVERSO 4 belay device Gray,REVERSO 4 belay device Gray,1,,,,GS-07F-0100W,34.31,31.26,1,EA,ORIGIN,SEV01,62954,US,,,,62954.jpg
Safety,Rescue Equipment,Petzl,REVERSO 4 belay device Orange,REVERSO 4 belay device Orange,1,,,,GS-07F-0100W,34.76070529,34.75070529,1,EA,ORIGIN,SEV12,125794-SEV12,US,,,,SEV12-125794.jpg
Safety,Rescue Equipment,RNR,R-N-R H.D. CONT. LOOP SLING 60 In.,"R-N-R H.D. CONT. LOOP SLING 60 In.. The all-purpose rescue and climbing tool. Used for rigging, anchor slings, hose grab tool, to secure ladders and equipment, directionals, stirrups in hauling systems and as an emergency diaper-style harness. Heavy duty HDCL series slings are made of 1 In. (25 mm) solid nylon webbing. Slings are sewn with nylon thread. Stitching is a contrasting color.",1,,,,GS-07F-0100W,202.4987406,202.4887406,1,EA,ORIGIN,SEV12,126624-SEV12,US,,,,SEV12-126624.jpg
Safety,Rescue Equipment,RNR,R-N-R TWIN LOOP BLACK 48 In.,"R-N-R TWIN LOOP BLACK 48 In.. The all-purpose rescue and climbing tool. Used for rigging, anchor slings and emergency harness. TLB series slings are fabricated of high quality 1 In. (25mm) tubular nylon webbing that is sewn with a 4 In. loop on each end. Max. Breaking Strength 3,400 lbs. (15 kN).",1,,,,GS-07F-0100W,7.959697733,7.949697733,1,PG,ORIGIN,SEV12,127146-2-SEV12,US,,,,SEV12-127146-2.jpg
Safety,Rescue Equipment,Petzl,Rope bucket Blue,Rope bucket Blue,1,,,,GS-07F-0100W,7.959697733,7.949697733,1,PG,ORIGIN,SEV12,127146-3-SEV12,US,,,,SEV12-127146-3.jpg
Safety,Rescue Equipment,Petzl,Rope bucket Red,Rope bucket Red,1,,,,GS-07F-0100W,9.52,9.51,1,EA,ORIGIN,SEV16,P5287 SEV16,US,,,,SEV16-P5287.jpg
Safety,Rescue Equipment,Petzl,Rope bucket Yellow,Rope bucket Yellow,1,,,,GS-07F-0100W,50.43,50.42,1,EA,ORIGIN,SEV16,R25103 SEV16,US,,,,SEV16-R25103.jpg
Safety,Rescue Equipment,Petzl,SPIKY PLUS antislip soles sz 3,SPIKY PLUS antislip soles sz 3,1,,,,GS-07F-0100W,13.75,13.74,1,EA,ORIGIN,SEV16,R90302 SEV16,US,,,,SEV16-R90302.jpg
Safety,Rescue Equipment,Petzl,"SPIRIT carabiner straight, bright","SPIRIT carabiner straight, bright",1,,,,GS-07F-0100W,627.71,627.7,1,EA,ORIGIN,SEV16,RABM8 SEV16,BE,,,,SEV16-RABM8.jpg
Safety,Rescue Equipment,GRN,Starter Bulk Storage Locker,"Starter Bulk Storage Locker, Locker Door Type Ventilated, Unassembled, Locker Type (1) Wide, (2) Openings, Tier 2, Number of Shelves 0, Number of Adjustable Shelves 0, Overall Width 48 In., Overall Depth 36 In., Overall Height 90 In., Material Welded Wire Mesh, 4 Gauge, Finish Galvanized, Color Black, Locking System Drop-N-Lock 2-Point Locking System with Concealed Drop Rod and Padlock Hasp, Includes (1) Double Tier Door, (2) End Run Panels and (1) 18 ga. Galvanized Sheet Metal Shelf",1,,,,GS-07F-0100W,21.09,21.08,1,EA,ORIGIN,SEV16,RD300 SEV16,US,,,,SEV16-RD300.jpg
Safety,Rescue Equipment,STERLING,STERLING HTP STATIC-HIGH TENACITY POLYESTER ROPE 3/8 In. (10MM) BLUE 200' (61M),"STERLING HTP STATIC-HIGH TENACITY POLYESTER ROPE 3/8 In. (10MM) BLUE 200' (61M). HTP Static (High Tenacity Polyester) is a revolutionary new concept in static rescue ropes. HTP offers notable advantages over traditional nylon static ropes. Sterling's HTP is a super low elongation rope typically less than 2% of elongation at a load of 10% of its rated strength. The 48 carrier sheath provides greater durability than previously available, and yields ropes with a more supple hand, making it easier to deploy and bag up after rescue operations. The smooth sheath also feeds through pulley systems with less friction. Polyester offers greater resistance to UV light and certain chemicals (it is much better suited for acidic environments than nylon). The polyester fibers used to construct HTP ropes absorb much less water than will a nylon rope. HTP excels in lowering and extraction systems, and high line systems thanks to its super low elongation, high resistance to electrical conductivity, and i",1,,,,GS-07F-0100W,39.43,39.42,1,EA,ORIGIN,SEV16,RH7000 SEV16,US,,,,SEV16-RH7000.jpg
Safety,Rescue Equipment,STERLING,STERLING HTP STATIC-HIGH TENACITY POLYESTER ROPE 3/8 In. (10MM) OD GREEN 200' (61M),"STERLING HTP STATIC-HIGH TENACITY POLYESTER ROPE 3/8 In. (10MM) OD GREEN 200' (61M). HTP Static (High Tenacity Polyester) is a revolutionary new concept in static rescue ropes. HTP offers notable advantages over traditional nylon static ropes. Sterling's HTP is a super low elongation rope typically less than 2% of elongation at a load of 10% of its rated strength. The 48 carrier sheath provides greater durability than previously available, and yields ropes with a more supple hand, making it easier to deploy and bag up after rescue operations. The smooth sheath also feeds through pulley systems with less friction. Polyester offers greater resistance to UV light and certain chemicals (it is much better suited for acidic environments than nylon). The polyester fibers used to construct HTP ropes absorb much less water than will a nylon rope. HTP excels in lowering and extraction systems, and high line systems thanks to its super low elongation, high resistance to electrical conductivity, a",1,,,,GS-07F-0100W,45.2,41.19,1,EA,ORIGIN,SEV01,1648-4,US,,,,SEV01-1648-4.jpg
Safety,Rescue Equipment,STERLING,STERLING MARATHON LANYARD .6M,STERLING MARATHON LANYARD .6M. A 10.7mm non-adjustable dynamic rope cowtail for work positioning and back-up belay connection. Stitched-end terminations provide accurate lengths and eliminate bulky knots. Clear rubber shrink tube provides protection against abrasion.,1,,,,GS-07F-0100W,8.21,7.48,1,EA,ORIGIN,SEV01,64395,US,,,,64395.jpg
Safety,Rescue Equipment,STERLING,"STERLING SUPER STATIC - NYLON ROPE, 3/8 In. (10MM) BLACK 150' (46M)","STERLING SUPER STATIC - NYLON ROPE, 3/8 In. (10MM) BLACK 150' (46M). A multipurpose rescue/rappel rope. 100% nylon low stretch kernmantle 48 carrier construction. Uniform sheath coverage improves durability and gear compatibility. Great for mountain rescue, window washing, and industrial rope access. Superb tactical rope for military operations and SWAT Teams. Meets requirements for NSN-4020. Certified to NFPA 1983-06 edition for Life Safety Rope--Light use.",1,,,,GS-07F-0100W,527.9168018,527.9068018,1,EA,ORIGIN,SEV25,25293-SEV25,US,,,,SEV25-25293.jpg
Safety,Rescue Equipment,STERLING,"STERLING SUPER STATIC - NYLON ROPE, 3/8 In. (10MM) BLACK 200' (61M)","STERLING SUPER STATIC - NYLON ROPE, 3/8 In. (10MM) BLACK 200' (61M). A multipurpose rescue/rappel rope. 100% nylon low stretch kernmantle 48 carrier construction. Uniform sheath coverage improves durability and gear compatibility. Great for mountain rescue, window washing, and industrial rope access. Superb tactical rope for military operations and SWAT Teams. Meets requirements for NSN-4020. Certified to NFPA 1983-06 edition for Life Safety Rope--Light use.",1,,,,GS-07F-0100W,15177.9743,15177.9643,1,EA,ORIGIN,SEV25,25344-SEV25,US,,,,SEV25-25344.jpg
Safety,Rescue Equipment,STERLING,"STERLING SUPER STATIC - NYLON ROPE, 3/8 In. (10MM) BLUE 150' (46M)","STERLING SUPER STATIC - NYLON ROPE, 3/8 In. (10MM) BLUE 150' (46M). A multipurpose rescue/rappel rope. 100% nylon low stretch kernmantle 48 carrier construction. Uniform sheath coverage improves durability and gear compatibility. Great for mountain rescue, window washing, and industrial rope access. Superb tactical rope for military operations and SWAT Teams. Meets requirements for NSN-4020. Certified to NFPA 1983-06 edition for Life Safety Rope--Light use.",1,,,,GS-07F-0100W,68.55415617,68.54415617,1,EA,ORIGIN,SEV12,92639S-SEV12,US,,,,SEV12-92639S.jpg
Safety,Rescue Equipment,STERLING,"STERLING SUPER STATIC - NYLON ROPE, 3/8 In. (10MM) BLUE 600' (183M)","STERLING SUPER STATIC - NYLON ROPE, 3/8 In. (10MM) BLUE 600' (183M). A multipurpose rescue/rappel rope. 100% nylon low stretch kernmantle 48 carrier construction. Uniform sheath coverage improves durability and gear compatibility. Great for mountain rescue, window washing, and industrial rope access. Superb tactical rope for military operations and SWAT Teams. Meets requirements for NSN-4020. Certified to NFPA 1983-06 edition for Life Safety Rope--Light use.",1,,,,GS-07F-0100W,8.77581864,8.76581864,1,EA,ORIGIN,SEV12,92670S SEV12,US,,,,SEV12-92670S.jpg
Safety,Rescue Equipment,STERLING,"STERLING SUPER STATIC - NYLON ROPE, 3/8 In. (10MM) OD GREEN 200' (61M)","STERLING SUPER STATIC - NYLON ROPE, 3/8 In. (10MM) OD GREEN 200' (61M). A multipurpose rescue/rappel rope. 100% nylon low stretch kernmantle 48 carrier construction. Uniform sheath coverage improves durability and gear compatibility. Great for mountain rescue, window washing, and industrial rope access. Superb tactical rope for military operations and SWAT Teams. Meets requirements for NSN-4020. Certified to NFPA 1983-06 edition for Life Safety Rope--Light use.",1,,,,GS-07F-0100W,14.10579345,14.09579345,1,EA,ORIGIN,SEV12,92675L-SEV12,US,,,,SEV12-92675L.jpg
Safety,Rescue Equipment,STERLING,"STERLING SUPER STATIC - NYLON ROPE, 3/8 In. (10MM) OD GREEN 600' (183M)","STERLING SUPER STATIC - NYLON ROPE, 3/8 In. (10MM) OD GREEN 600' (183M). A multipurpose rescue/rappel rope. 100% nylon low stretch kernmantle 48 carrier construction. Uniform sheath coverage improves durability and gear compatibility. Great for mountain rescue, window washing, and industrial rope access. Superb tactical rope for military operations and SWAT Teams. Meets requirements for NSN-4020. Certified to NFPA 1983-06 edition for Life Safety Rope--Light use.",1,,,,GS-07F-0100W,14.10579345,14.09579345,1,EA,ORIGIN,SEV12,92675XL-SEV12,US,,,,SEV12-92675XL.jpg
Safety,Rescue Equipment,STERLING,"STERLING SUPER STATIC - NYLON ROPE, 3/8 In. (10MM) RED 150' (46M)","STERLING SUPER STATIC - NYLON ROPE, 3/8 In. (10MM) RED 150' (46M). A multipurpose rescue/rappel rope. 100% nylon low stretch kernmantle 48 carrier construction. Uniform sheath coverage improves durability and gear compatibility. Great for mountain rescue, window washing, and industrial rope access. Superb tactical rope for military operations and SWAT Teams. Meets requirements for NSN-4020. Certified to NFPA 1983-06 edition for Life Safety Rope--Light use.",1,,,,GS-07F-0100W,50.71,50.7,1,EA,ORIGIN,SEV16,162358 SEV16,TW,,,,SEV16-162358.jpg
Safety,Rescue Equipment,STERLING,"STERLING SUPER STATIC - NYLON ROPE, 3/8 In. (10MM) WHITE DRY 200' (61M)","STERLING SUPER STATIC - NYLON ROPE, 3/8 In. (10MM) WHITE DRY 200' (61M). A multipurpose rescue/rappel rope. 100% nylon low stretch kernmantle 48 carrier construction. Uniform sheath coverage improves durability and gear compatibility. Great for mountain rescue, window washing, and industrial rope access. Superb tactical rope for military operations and SWAT Teams. Meets requirements for NSN-4020. Certified to NFPA 1983-06 edition for Life Safety Rope--Light use.",1,,,,GS-07F-0100W,119.83,119.82,1,EA,ORIGIN,SEV16,16300-LREG SEV16,LV,,,,SEV16-16300-LREG.jpg
Safety,Rescue Equipment,STERLING,"STERLING SUPER STATIC - NYLON ROPE, 3/8 In. (10MM) YELLOW 150' (46M)","STERLING SUPER STATIC - NYLON ROPE, 3/8 In. (10MM) YELLOW 150' (46M). A multipurpose rescue/rappel rope. 100% nylon low stretch kernmantle 48 carrier construction. Uniform sheath coverage improves durability and gear compatibility. Great for mountain rescue, window washing, and industrial rope access. Superb tactical rope for military operations and SWAT Teams. Meets requirements for NSN-4020. Certified to NFPA 1983-06 edition for Life Safety Rope--Light use.",1,,,,GS-07F-0100W,119.83,119.82,1,EA,ORIGIN,SEV16,16300-MREG SEV16,LV,,,,SEV16-16300-MREG.jpg
Safety,Rescue Equipment,STERLING,"STERLING SUPER STATIC - NYLON ROPE, 3/8 In. (10MM) YELLOW 300' (92M)","STERLING SUPER STATIC - NYLON ROPE, 3/8 In. (10MM) YELLOW 300' (92M). A multipurpose rescue/rappel rope. 100% nylon low stretch kernmantle 48 carrier construction. Uniform sheath coverage improves durability and gear compatibility. Great for mountain rescue, window washing, and industrial rope access. Superb tactical rope for military operations and SWAT Teams. Meets requirements for NSN-4020. Certified to NFPA 1983-06 edition for Life Safety Rope--Light use.",1,,,,GS-07F-0100W,123.07,112.18,1,EA,ORIGIN,SEV01,17042R,MX,,,,17042R.jpg
Safety,Rescue Equipment,STERLING,"STERLING, 1/2 In. SUPER STATIC 2 - NYLON ROPE (13MM) BLUE 600' (183M)","STERLING, 1/2 In. SUPER STATIC 2 - NYLON ROPE (13MM) BLUE 600' (183M). . . Long lasting, great handling, high tensile, NFPA approved Nyon static rope. Has a DryCore. This special moisture resistance core, over 70% of the rope, is inherently dry. Has a unique 48-carrier sheath construction, making for better handling and longer lasting ropes. The smooth sheath feeds through pulley systems with less friction. Certified to NFPA 1983.",1,,,,GS-07F-0100W,131.9693018,131.9593018,1,EA,ORIGIN,SEV25,26420-SEV25,US,,,,SEV25-26420.jpg
Safety,Rescue Equipment,STERLING,"STERLING, 1/2 In. SUPER STATIC 2 - NYLON ROPE (13MM) RED 300' (92M)","STERLING, 1/2 In. SUPER STATIC 2 - NYLON ROPE (13MM) RED 300' (92M). . . Long lasting, great handling, high tensile, NFPA approved Nyon static rope. Has a DryCore. This special moisture resistance core, over 70% of the rope, is inherently dry. Has a unique 48-carrier sheath construction, making for better handling and longer lasting ropes. The smooth sheath feeds through pulley systems with less friction. Certified to NFPA 1983.",1,,,,GS-07F-0100W,32.86649874,32.85649874,1,EA,ORIGIN,SEV12,127243-SEV12,US,,,,SEV12-127243.jpg
Safety,Rescue Equipment,STERLING,"STERLING, 3/8 In. (10MM) ULTRALINE ROPE 200' (61M)","STERLING, 3/8 In. (10MM) ULTRALINE ROPE 200' (61M). . . Sterling 3/8 In. (9.5 mm) Ultraline features a high strength, braided Dyneema core and a polypropylene sheath. A perfect choice for situations where a high strength, floating rope is required such as throwlines and draglines. Certified to NFPA 1983-06 ed. for Throwlines.",1,,,,GS-07F-0100W,112.7758186,112.7658186,1,EA,ORIGIN,SEV12,127244-SEV12,US,,,,SEV12-127244.jpg
Safety,Rescue Equipment,STERLING,"STERLING, 3/8 In. (10MM) WATERLINE ROPE 600' (183M)","STERLING, 3/8 In. (10MM) WATERLINE ROPE 600' (183M). . . A high quality multi-filament polypropylene water rescue rope. An ideal float rope for all your water related needs. A much needed addition to any emergency kit. The 3/8 In. (10mm) features a bright yellow polypropylene sheath for high visibility and a nylon dry core for higher strength and t o reduce moisture absorption. The 3/8 In. (10 mm) is NFPA Labeled as a water rescue throw line.",1,,,,GS-07F-0100W,84.56423174,84.55423174,1,EA,ORIGIN,SEV12,127246-SEV12,US,,,,SEV12-127246.jpg
Safety,Rescue Equipment,STERLING,"STERLING, 5/8 In. SUPER STATIC 2 - NYLON ROPE (16MM) BLACK 300' (92M)","STERLING, 5/8 In. SUPER STATIC 2 - NYLON ROPE (16MM) BLACK 300' (92M). . . Long lasting, great handling, high tensile, NFPA approved Nyon static rope. Has a DryCore. This special moisture resistance core, over 70% of the rope, is inherently dry. Has a unique 48-carrier sheath construction, making for better handling and longer lasting ropes. The smooth sheath feeds through pulley systems with less friction. Certified to NFPA 1983.",1,,,,GS-07F-0100W,125.5415617,125.5315617,1,EA,ORIGIN,SEV12,127249-SEV12,US,,,,SEV12-127249.jpg
Safety,Rescue Equipment,STERLING,"STERLING, 5MM ASST COLORS Accessory Cord 100M SPOOL","STERLING, 5MM ASST COLORS Accessory Cord 100M SPOOL. The smaller cords work great as tent guylines, shoelaces, zipper pulls, fashion accessories, and other non-life-safety applications. Min. Breaking Strength 270 lbf. (1.2 kN) Made in the U.S.A. Picture is a sample only. Colors vary from shipment to shipment. Warning: Accessory cords are not for use as lead climbing ropes. SPOOLS MAY CONTAIN MORE THAN ONE PIECE",1,,,,GS-07F-0100W,1236.564232,1236.554232,1,EA,ORIGIN,SEV12,127523-SEV12,US,,,,SEV12-127523.jpg
Safety,Rescue Equipment,STERLING,"STERLING, 7/16 In. (11MM) WATERLINE ROPE 600' (183M)","STERLING, 7/16 In. (11MM) WATERLINE ROPE 600' (183M). . . The 7/16 In. (11 mm) waterline features a braided polypropylene sheath over a braided polypropylene core for maximum floatation.",1,,,,GS-07F-0100W,67.29471033,67.28471033,1,EA,ORIGIN,SEV12,128096-SEV12,US,,,,SEV12-128096.jpg
Safety,Rescue Equipment,STERLING,"STERLING, 7/16 In. SUPER STATIC 2 - NYLON ROPE (11.1MM) RED 600' (183M)","STERLING, 7/16 In. SUPER STATIC 2 - NYLON ROPE (11.1MM) RED 600' (183M). . . Long lasting, great handling, high tensile, NFPA approved Nyon static rope. Has a DryCore. This special moisture resistance core, over 70% of the rope, is inherently dry. Has a unique 48-carrier sheath construction, making for better handling and longer lasting ropes. The smooth sheath feeds through pulley systems with less friction. Certified to NFPA 1983.",1,,,,GS-07F-0100W,152.5440806,152.5340806,1,EA,ORIGIN,SEV12,128126-SEV12,US,,,,SEV12-128126.jpg
Safety,Rescue Equipment,STERLING,"STERLING, 7/16 In. SUPER STATIC 2 - NYLON ROPE (11.1MM) WHITE DRY 600' (183M)","STERLING, 7/16 In. SUPER STATIC 2 - NYLON ROPE (11.1MM) WHITE DRY 600' (183M). . . Long lasting, great handling, high tensile, NFPA approved Nyon static rope. Has a DryCore. This special moisture resistance core, over 70% of the rope, is inherently dry. Has a unique 48-carrier sheath construction, making for better handling and longer lasting ropes. The smooth sheath feeds through pulley systems with less friction. Certified to NFPA 1983.",1,,,,GS-07F-0100W,16.07052897,16.06052897,1,EA,ORIGIN,SEV12,128132-SEV12,US,,,,SEV12-128132.jpg
Safety,Rescue Equipment,STERLING,"STERLING, 8MM 22 In. LONG (BLUE) SEWN PRUSIK CORD LOOPS","STERLING, 8MM 22 In. LONG (BLUE) SEWN PRUSIK CORD LOOPS. 8 mm Prusik Cord sewn into 16 In. and 22 In. loops are perfectly matched to the standard sized prusik minding pulley. In a dynamic event, the bound loop feature keeps the loop on the strong spine of the carabiner, away from accidentally riding up over the plate of the pulley. Colors: Blue, Black and Purple. MBS 5,667 lbf. (26.2 kN). Weight 2.3 oz. (65 g). Made in the U.S.A.",1,,,,GS-07F-0100W,24.83627204,24.82627204,1,EA,ORIGIN,SEV12,130010-SEV12,US,,,,SEV12-130010.jpg
Safety,Rescue Equipment,PMI,"STERLING, 8MM ORANGE PRUSIK CORDS 100M SPOOL","STERLING, 8MM ORANGE PRUSIK CORDS 100M SPOOL. Strong and supple 100% nylon accessory cord. Ideal for cordelette, prusik or accessory use such as shoestrings or tent cords. Made in U.S.A.",1,,,,GS-07F-0100W,14.81108312,14.80108312,1,EA,ORIGIN,SEV12,130075-SEV12,US,,,,SEV12-130075.jpg
Safety,Rescue Equipment,STERLING,"STERLING, HTP 7/16 In. HTP STATIC ROPE (11.1MM) OD GREEN 600' (183M)","STERLING, HTP 7/16 In. HTP STATIC ROPE (11.1MM) OD GREEN 600' (183M). . . HTP Static (High Tenacity Polyester) Rope. The 48 carrier sheath provides greater durability and yields ropes with a more supple hand, making it easier to deploy and bag up after rescue operations. The polyester fibers used to construct HTP ropes absorb much less water than will a nylon rope. HTP excels in lowering and extraction systems, and high line systems thanks to its super low elongation, high resistance to electrical conductivity, and its greater strength. Sterling HTP Super Static Ropes are tested and labeled to NFPA 1983/2006.",1,,,,GS-07F-0100W,8.77581864,8.76581864,1,EA,ORIGIN,SEV12,130368-SEV12,US,,,,SEV12-130368.jpg
Safety,Rescue Equipment,STERLING,"STERLING, HTP 7/16 In. HTP STATIC ROPE (11.1MM) ORANGE 600' (183M)","STERLING, HTP 7/16 In. HTP STATIC ROPE (11.1MM) ORANGE 600' (183M). . . HTP Static (High Tenacity Polyester) Rope. The 48 carrier sheath provides greater durability and yields ropes with a more supple hand, making it easier to deploy and bag up after rescue operations. The polyester fibers used to construct HTP ropes absorb much less water than will a nylon rope. HTP excels in lowering and extraction systems, and high line systems thanks to its super low elongation, high resistance to electrical conductivity, and its greater strength. Sterling HTP Super Static Ropes are tested and labeled to NFPA 1983/2006.",1,,,,GS-07F-0100W,76.17128463,76.16128463,1,EA,ORIGIN,SEV16,212221-YELREGL-SEV16,US,,,,SEV16-212221-YELREGL.jpg
Safety,Rescue Equipment,STERLING,"STERLING, HTP 7/16 In. HTP STATIC ROPE (11.1MM) RED 300' (92M)","STERLING, HTP 7/16 In. HTP STATIC ROPE (11.1MM) RED 300' (92M). . . HTP Static (High Tenacity Polyester) Rope. The 48 carrier sheath provides greater durability and yields ropes with a more supple hand, making it easier to deploy and bag up after rescue operations. The polyester fibers used to construct HTP ropes absorb much less water than will a nylon rope. HTP excels in lowering and extraction systems, and high line systems thanks to its super low elongation, high resistance to electrical conductivity, and its greater strength. Sterling HTP Super Static Ropes are tested and labeled to NFPA 1983/2006.",1,,,,GS-07F-0100W,76.17128463,76.16128463,1,EA,ORIGIN,SEV16,212221-YELREGM-SEV16,US,,,,SEV16-212221-YELREGM.jpg
Safety,Rescue Equipment,STERLING,"STERLING, HTP 7/16 In. HTP STATIC ROPE (11.1MM) RED 600' (183M)","STERLING, HTP 7/16 In. HTP STATIC ROPE (11.1MM) RED 600' (183M). . . HTP Static (High Tenacity Polyester) Rope. The 48 carrier sheath provides greater durability and yields ropes with a more supple hand, making it easier to deploy and bag up after rescue operations. The polyester fibers used to construct HTP ropes absorb much less water than will a nylon rope. HTP excels in lowering and extraction systems, and high line systems thanks to its super low elongation, high resistance to electrical conductivity, and its greater strength. Sterling HTP Super Static Ropes are tested and labeled to NFPA 1983/2006.",1,,,,GS-07F-0100W,76.17128463,76.16128463,1,EA,ORIGIN,SEV16,212221-YELREGXL-SEV16,US,,,,SEV16-212221-YELREGXL.jpg
Safety,Rescue Equipment,STERLING,"STERLING, HTP STATIC ROPE 1/2 In. (13MM) NEON GREEN 300' (92M)","STERLING, HTP STATIC ROPE 1/2 In. (13MM) NEON GREEN 300' (92M). . . HTP Static (High Tenacity Polyester) Rope. The 48 carrier sheath provides greater durability and yields ropes with a more supple hand, making it easier to deploy and bag up after rescue operations. The polyester fibers used to construct HTP ropes absorb much less water than will a nylon rope. HTP excels in lowering and extraction systems, and high line systems thanks to its super low elongation, high resistance to electrical conductivity, and its greater strength. Sterling HTP Super Static Ropes are tested and labeled to NFPA 1983/2006.",1,,,,GS-07F-0100W,76.17128463,76.16128463,1,EA,ORIGIN,SEV16,212221-YELTALXL-SEV16,US,,,,SEV16-212221-YELTALXL.jpg
Safety,Rescue Equipment,STERLING,"STERLING, HTP STATIC ROPE 1/2 In. (13MM) ORANGE 300' (92M)","STERLING, HTP STATIC ROPE 1/2 In. (13MM) ORANGE 300' (92M). . . HTP Static (High Tenacity Polyester) Rope. The 48 carrier sheath provides greater durability and yields ropes with a more supple hand, making it easier to deploy and bag up after rescue operations. The polyester fibers used to construct HTP ropes absorb much less water than will a nylon rope. HTP excels in lowering and extraction systems, and high line systems thanks to its super low elongation, high resistance to electrical conductivity, and its greater strength. Sterling HTP Super Static Ropes are tested and labeled to NFPA 1983/2006.",1,,,,GS-07F-0100W,68.55415617,68.54415617,1,EA,ORIGIN,SEV16,212222-YELREGL-SEV16,US,,,,SEV16-212222-YELREGL.jpg
Safety,Rescue Equipment,STERLING,"STERLING, RIT 500 8MM 300' (92M)","STERLING, RIT 500 8MM 300' (92M). Heat Resistant / High Strength Personal Escape Rope (PER) 8 mm cord with an aramid sheath, nylon core, kernmantle construction. Twisted nylon core provides balanced construction and additional elongation. Firm sheath and core construction provides for confident descent control. Heat resistant sheath to 932º Fahrenheit (500º Celsius). Nylon core heat resistant to 480º Fahrenheit (260º Celsius). High resistance to chemicals, especially acids and alkalis. Certified to NFPA 1983-06 edition for Personal Escape Rope. Made in the U.S.A.",1,,,,GS-07F-0100W,152.03,138.58,1,EA,ORIGIN,SEV01,66271,US,,,,66271.jpg
Safety,Rescue Equipment,STERLING,"STERLING, SEARCHLITE FDNY W/SHOULDER BAG","STERLING, SEARCHLITE FDNY W/SHOULDER BAG. FDNY Search Rope Configuration: 220 ft SearchLite with Kong Tango 715 snap hook on one end and a swivel eye quick snap on the other. All inside a cordura bag, with double seatbelt release strap. Made in the U.S.A.",1,,,,GS-07F-0100W,845.22,770.47,1,EA,ORIGIN,SEV01,67816,US,,,,67816.jpg
Safety,Rescue Equipment,Petzl,SWIVEL Large,SWIVEL Large,1,,,,GS-07F-0100W,68.55415617,68.54415617,1,EA,ORIGIN,SEV16,212222-YELREGM-SEV16,US,,,,SEV16-212222-YELREGM.jpg
Safety,Rescue Equipment,TRAVERSE,TRAVERSE  540 RESCUE BELAY LG 11.5 - 13MM,"A new, simple to use belay device designed for Fire Service and Industrial Rescue teams. Accepts ropes from 11.5 mm to 13 mm. The symmetrical design allows either end of the rope to be used as the load line, greatly reducing the risk of an improperly loaded device. This device passes the demanding British Columbia, Belay Competency Drop Test. The built-in release mechanism eliminates the need for a load release hitch, reducing complexity and rigging time.",1,,,,GS-07F-0100W,68.55415617,68.54415617,1,EA,ORIGIN,SEV16,212222-YELREGXL-SEV16,US,,,,SEV16-212222-YELREGXL.jpg
Safety,Rescue Equipment,TRAVERSE,"TRAVERSE, RESCUE STRETCHER","TRAVERSE, RESCUE STRETCHER. . . Maximum Horizontal Loads 770 lbs. (349 kg). Maximum Vertical Load 550 lbs. (249 kg). Width 33 In. (84 cm). Length 79 In. (201c m). Stored diameter in bag 11 In. (28 cm). Weight 18 lbs. (8 kg). The Traverse Rescue Stretcher has been designed and constructed for both horizontal and vertical patient evacuation. Six cross body restraint straps secure the patient using a quick, efficient and strong steel buckle system. The compact roll up design makes it ideal for confined space rescues from industrial sites, mines, caves etc. It also is effective for backcountry and mountaineering situations. Made of tough high-density polyethylene sandwiched in heavy-duty cordura nylon fabric. The built-in color-coded full body restraints secure the patient especially for vertical extrication.",1,,,,GS-07F-0100W,68.55415617,68.54415617,1,EA,ORIGIN,SEV16,212222-YELTALXL-SEV16,US,,,,SEV16-212222-YELTALXL.jpg
Safety,Rescue Equipment,GRN,"Urban Rescue Backpack, Medium,...","Rescue BackpackGet Emergency Gear Into Remote LocationsWherever the going gets rough, this heavy-duty backpack lets you carry rescue supplies while keeping your hands free. Specifications: Orange 1000 denier Cordura nylon with a #10 YKK, self-repair 90188",1,,,,GS-07F-0100W,2.8,2.54,1,PR,ORIGIN,SEV01,17254L,GT,,,,17254L.jpg
